COC(CC#C)C=O,-14.78225667
COC(CC#N)C=O,-42.96775283
OCC(CC#C)C=O,-18.79392491
OCC(CC#N)C=O,-46.93361287
CC#CC(CO)CO,-41.09925029
CCC(CC)C#CC,12.24654242
CCC(CO)C#CC,-14.91392882
CCC(OC)C#CC,-10.47053405
COC(CO)C#CC,-39.66162602
CCC(CC#C)OC,-3.999656083
CCC(CC#N)OC,-33.00467964
CCC(CC)CC#C,20.58990873
CCC(CC)CC#N,-7.827765938
CCC(CO)CC#C,-6.293203306
CCC(CO)CC#N,-36.55387337
CCN(CC)CC#N,14.28413437
COC(CO)CC#C,-32.98931751
COC(CO)CC#N,-61.8845269
OCC(CO)CC#C,-38.25161218
OCC(CO)CC#N,-65.27182319
CCC(CC)CC=O,-64.98466704
CCC(CC)NC=O,-74.69440099
CCC(CC)OC=O,-112.7531778
CCC(CC=O)OC,-89.87104385
CCC(CO)CC=O,-92.84732141
CCC(CO)NC=O,-103.1368741
CCC(CO)OC=N,-84.76778853
CCC(CO)OC=O,-140.5599838
COC(CO)CC=O,-119.8496602
OCC(CO)CC=O,-124.2428543
OCC(CO)NC=O,-134.6133557
OCC(CO)OC=N,-119.0467275
OCC(CO)OC=O,-166.3901349
CCC(NC=O)=NC,-43.66258044
CCC(OC=O)=NC,-79.96684066
CN=C(CO)NC=O,-73.34626737
CN=C(CO)OC=O,-105.9789695
CNC(NC=O)=NC,-39.99945943
COC(CC=O)=NC,-66.62159612
COC(NC=O)=NC,-73.0638881
CCC(CC=O)C#C,7.776059886
CCC(CC=O)C#N,-20.04799079
CCC(NC=O)C#C,2.031558473
CCC(NC=O)C#N,-25.13925482
CCC(OC=N)C#C,21.83575829
CCC(OC=N)C#N,-4.278328999
CCC(OC=O)C#C,-33.81085475
CCC(OC=O)C#N,-59.2089537
CNC(CC=O)C#N,-3.835934801
COC(CC=O)C#C,-14.11144902
COC(CC=O)C#N,-40.48344272
NCC(NC=O)C#N,-11.14607242
NCC(OC=N)C#N,8.819397345
NCC(OC=O)C#N,-46.18339095
OCC(CC=O)C#C,-22.41716476
OCC(CC=O)C#N,-47.31639366
OCC(NC=O)C#C,-27.02399145
OCC(NC=O)C#N,-53.77751092
OCC(OC=N)C#C,-5.430134536
OCC(OC=N)C#N,-31.04221423
OCC(OC=O)C#C,-60.63309836
OCC(OC=O)C#N,-85.47961647
CCC(CC=O)C=O,-77.9516282
CCC(NC=O)C=O,-87.7969042
CCC(OC=N)C=O,-65.60126567
CCC(OC=O)C=O,-121.3746356
CCN(CC=O)C=O,-82.29866596
COC(CC=O)C=O,-100.9711642
OCC(CC=O)C=O,-108.154893
OCC(NC=O)C=O,-116.4320228
OCC(OC=N)C=O,-93.71115878
OCC(OC=O)C=O,-149.2008944
CCN=C(NC)C#N,31.56094668
CCN=C(NC)C=O,-28.02441619
CCNC(=NC)C#N,31.4699578
CCOC(=NC)C#C,17.50531523
CCOC(=NC)C#N,-7.314847469
CCCC(C#C)C#C,97.00085842
CCCC(C#C)C#N,69.26277654
CCCC(C#N)C#N,43.81761438
CCNC(C#C)C#N,87.46968523
CCNC(C#N)C#N,62.24666143
CCOC(C#C)C#C,75.42898679
CCOC(C#C)C#N,48.93086369
CCOC(C#N)C#N,25.15801434
COCC(C#C)C#C,75.86196835
COCC(C#C)C#N,48.2845289
[NH3+]CC[C-](C#N)C#N,55.55678265
OCCC(C#C)C#C,70.984337
OCCC(C#C)C#N,43.48345372
CCNC(C=O)=NC,-25.30855507
CCOC(C=O)=NC,-66.90585792
CCCC(C=O)C#C,8.139387887
CCCC(C=O)C#N,-19.12115926
CCNC(C=O)C#C,24.80011317
CCNC(C=O)C#N,0.080351988
CCOC(C=O)C#C,-14.54882314
CCOC(C=O)C#N,-40.19039578
CNCC(C=O)C#N,-1.90446056
COCC(C=O)C#C,-13.65148456
COCC(C=O)C#N,-40.32719285
OCCC(C=O)C#C,-18.02271573
OCCC(C=O)C#N,-45.00778621
CCCC(C=O)C=O,-79.23363011
CCCN(C=N)C=O,-35.66246182
CCCN(C=O)C=O,-89.54389065
CCNC(C=O)C=O,-60.6753161
CCOC(C=O)C=O,-103.5257554
COCC(C=O)C=O,-101.5145875
OCCC(C=O)C=O,-103.4335115
OCCN(C=N)C=O,-75.2237758
OCCN(C=O)C=O,-116.6616912
CCCC(OC)=NC,-51.62589675
CCOC(CC)=NC,-58.12752268
CCOC(CO)=NC,-84.66613199
COC(CCO)=NC,-74.99746562
COCC(OC)=NC,-72.20253831
CCC(CCO)C#C,-7.646113788
CCC(CCO)C#N,-36.61976187
CCC(COC)C#C,-3.618757817
CCC(COC)C#N,-31.4296308
CCCC(CC)C#C,19.85635012
CCCC(CC)C#N,-10.35851175
CCCC(CO)C#C,-8.782533492
CCCC(CO)C#N,-37.98459503
CCCC(NC)C#N,9.772968578
CCCC(OC)C#C,-3.340143598
CCCC(OC)C#N,-31.11587605
CCNC(CC)C#N,7.822669052
CCNC(CN)C#N,19.14328849
CCNC(CO)C#N,-20.53320778
CCOC(CC)C#C,-6.729949917
CCOC(CC)C#N,-34.61737906
CCOC(CN)C#N,-21.35712775
CCOC(CO)C#C,-32.09009639
CCOC(CO)C#N,-61.69690156
CNC(CCO)C#N,-14.28258565
CNC(COC)C#N,-10.79928041
CNCC(NC)C#N,25.33492473
CNCC(OC)C#N,-12.7928781
COC(CCO)C#C,-29.92769866
COC(CCO)C#N,-57.29429491
COCC(CO)C#C,-29.23492817
COCC(CO)C#N,-58.54680387
COCC(OC)C#C,-22.66615872
COCC(OC)C#N,-50.01643973
OCCC(CO)C#C,-34.98040515
OCCC(CO)C#N,-64.20568454
CCC(CCO)C=O,-94.08414263
CCC(COC)C=O,-89.75369957
CCCC(CC)C=O,-67.49282251
CCCC(CO)C=O,-94.2937308
CCCC(OC)C=O,-90.64037049
CCCN(CC)C=O,-71.46774714
CCN(CCO)C=O,-101.3428245
CCOC(CC)C=O,-94.10798799
CCOC(CO)C=O,-121.5903716
COC(CCO)C=O,-117.1212489
COCC(CO)C=O,-119.6237568
COCC(OC)C=O,-110.4683932
OCCC(CO)C=O,-121.2163759
CCC(CC)CCO,-79.17127451
CCC(CC)COC,-75.51979673
CCC(CCO)OC,-105.0077007
CCC(CO)CCO,-107.1776285
CCC(CO)COC,-106.8757965
CCC(COC)OC,-101.4403092
CCCC(CC)CC,-52.54795141
CCCC(CC)CO,-79.95942644
CCCC(CC)OC,-78.20741992
CCCC(CO)CO,-109.2346047
CCCC(CO)OC,-108.1998415
CCOC(CC)CC,-81.67001734
CCOC(CC)CO,-111.598433
CCOC(CO)CO,-140.8855339
COC(CO)CCO,-134.9668643
COCC(CO)CO,-133.8699777
COCC(CO)OC,-130.3615721
OCCC(CO)CO,-136.2871443
CC(=O)C(C#C)C#C,80.83046126
CC(=O)C(C#C)C#N,53.27121959
CC(=O)C(C#N)C#N,29.27497686
NC(=[NH2+])[C-](C#C)C#N,88.72931755
NC(=[NH2+])[C-](C#N)C#N,61.1976863
NC(=O)C(C#C)C#C,74.13528295
CC(=O)C(C=O)C#C,-9.754150359
NC(=O)C(C=O)C#C,-16.37528254
CC(=N)N(C=N)C=O,-15.54114895
CC(=N)N(C=O)C=O,-59.98985497
CC(=O)N(C=N)C=N,-9.314999695
CC(=O)N(C=N)C=O,-62.45659482
CC(=O)N(C=O)C=O,-113.7457819
NC(=N)N(C=N)C=O,-17.01921328
NC(=N)N(C=O)C=O,-58.36237478
NC(=O)N(C=N)C=N,-25.90098274
NC(=O)N(C=N)C=O,-77.82081686
NC(=O)N(C=O)C=O,-116.2485692
CC(C)C(C#C)C#C,96.32816823
CC(C)C(C#C)C#N,68.45140676
CC(C)C(C#N)C#N,42.8217568
CC(O)C(C#C)C#C,64.55424716
CC(O)C(C#C)C#N,39.71839672
CN(C)C(C#C)C#N,94.26624063
CN(C)C(C#N)C#N,67.12429277
CC(C)C(C=O)C#C,7.592199603
CC(C)C(C=O)C#N,-19.41859877
CC(O)C(C=O)C#C,-23.58307741
CC(O)C(C=O)C#N,-47.8409916
CN(C)C(C=O)C#C,30.25630827
CN(C)C(C=O)C#N,3.156403557
CC(C)C(C=O)C=O,-77.32913878
CC(C)N(C=N)C=O,-44.81782543
CC(C)N(C=O)C=O,-89.38701327
CC(O)C(C=O)C=O,-106.4982679
CN(C)C(C=O)C=O,-57.21209117
CN=C(C#N)N(C)C,37.42941552
CN=C(C=O)N(C)C,-17.18732712
CNC(=NC)C(C)=O,-32.84619919
CNC(=NC)C(N)=O,-41.27518624
CNC(=[NH+]C)C([O-])=O,-81.70030135
CC(=O)C(CO)C#C,-30.34951235
CC(=O)C(CO)C#N,-54.9745196
CCC(C#C)C(C)=O,-0.074711469
CCC(C#C)C(N)=O,-7.019011045
CCC(C#N)C(C)=O,-27.99979118
CCC(C#N)C(N)=O,-34.86439705
C[NH2+]C(C#C)C([O-])=O,-29.83272397
CNC(C#N)C(C)=O,-9.588941897
CNC(C#N)C(N)=O,-14.7912751
COC(C#C)C(C)=O,-18.47201253
COC(C#C)C(N)=O,-25.29206523
COC(C#N)C(C)=O,-44.234067
COC(C#N)C(N)=N,3.585340606
COC(C#N)C(N)=O,-51.305751
NC(=O)C(CO)C#C,-38.21499587
NC(=O)C(CO)C#N,-61.83285037
[NH3+]CC(C#C)C([O-])=O,-35.59953628
NCC(C#N)C(N)=O,-21.25650548
[NH3+]CC(C#N)C([O-])=O,-67.7791304
CC(C)C(CO)C#C,-8.076585304
CC(C)C(CO)C#N,-37.5070603
CC(O)C(CO)C#C,-40.94739299
CC(O)C(CO)C#N,-69.03186011
CCC(C#C)C(C)C,19.75532109
CCC(C#C)C(C)O,-13.15941225
CCC(C#N)C(C)C,-9.684566548
CCC(C#N)C(C)O,-41.75529962
CCC(C#N)N(C)C,11.67055731
CN(C)C(CN)C#N,24.6791773
CN(C)C(CO)C#N,-14.05291717
CNC(C#N)C(C)C,6.767825582
CNC(C#N)C(C)N,19.91198763
CNC(C#N)C(C)O,-21.94071159
COC(C#C)C(C)C,-3.89046943
COC(C#C)C(C)O,-32.22563845
COC(C#N)C(C)C,-31.83688446
COC(C#N)C(C)N,-18.70150755
COC(C#N)C(C)O,-60.17958359
CC(=O)C(CO)C=O,-114.7487628
CCC(C=O)C(C)=O,-87.42074656
CCC(C=O)C(N)=O,-94.51062834
CCN(C=N)C(C)=O,-49.45386561
CCN(C=N)C(N)=O,-50.49957589
CCN(C=O)C(C)=N,-47.12078529
CCN(C=O)C(C)=O,-92.771172
CCN(C=O)C(N)=N,-47.47811765
CCN(C=O)C(N)=O,-108.0720156
CNC(C=O)C(C)=O,-71.82741493
CNC(C=O)C(N)=O,-80.75589955
COC(C=O)C(C)=O,-106.4825802
COC(C=O)C(N)=O,-116.283303
NC(=O)C(CO)C=O,-121.9258684
CC(C)C(CO)C=O,-93.90090986
CC(O)C(CO)C=O,-124.3068602
CCC(C=O)C(C)C,-66.44488165
CCC(C=O)C(C)O,-97.54046496
CCN(C=O)C(C)C,-71.37424822
CN(C)C(CO)C=O,-73.35966582
COC(C=O)C(C)C,-90.67174597
COC(C=O)C(C)O,-120.030383
CC(=O)C(CO)CO,-131.6443288
CCC(CC)C(C)=O,-74.16136597
CCC(CC)C(N)=O,-79.86633428
CCC(C[NH3+])C([O-])=O,-113.1789087
CCC(CO)C(C)=O,-101.6098641
CCC(CO)C(N)=O,-106.2154357
CCC([NH2+]C)C([O-])=O,-107.9222616
CCC(OC)C(C)=O,-97.04347743
CCC(OC)C(N)=O,-102.5181498
CCN(CC)C(C)=O,-74.69126344
CCN(CC)C(N)=O,-74.50956513
C[NH2+]C(CO)C([O-])=O,-138.695305
COC(C[NH3+])C([O-])=O,-93.69220619
COC(CO)C(C)=O,-125.7595447
COC(CO)C(N)=O,-131.5504818
NC(=O)C(CO)CO,-141.3477877
[NH3+]CC(CO)C([O-])=O,-144.7815196
CC(C)C(CO)CO,-108.1295605
CC(O)C(CO)CO,-141.1120648
CCC(CC)C(C)C,-50.25754173
CCC(CC)C(C)O,-82.86040286
CCC(CO)C(C)C,-79.63123897
CCC(CO)C(C)O,-111.0744625
CCC(OC)C(C)C,-77.70666734
CCC(OC)C(C)O,-110.4074199
COC(CO)C(C)C,-107.8509462
COC(CO)C(C)O,-136.2331785
C#CC1(CCC1)C#C,131.3920168
C#CC1(CCC1)C#N,103.6081267
C#CC1(CCN1)C#N,120.1251523
C#CC1(CCO1)C#C,106.5941188
C#CC1(CCO1)C#N,80.56160774
C#CC1(CNC1)C#N,121.1329326
C#CC1(COC1)C#C,107.5171853
C#CC1(COC1)C#N,81.09436331
N#CC1(CCC1)C#N,78.04311022
N#CC1(CCN1)C#N,95.2849093
N#CC1(CCO1)C#N,56.97010864
N#CC1(CNC1)C#N,96.06553112
N#CC1(COC1)C#N,56.95065585
O=CC1(CCC1)C#C,41.37028117
O=CC1(CCC1)C#N,14.4190962
O=CC1(CCN1)C#N,30.10027916
O=CC1(CCO1)C#C,16.65521446
O=CC1(CCO1)C#N,-8.129807713
O=CC1(CNC1)C#N,32.52309334
O=CC1(COC1)C#C,18.25034361
O=CC1(COC1)C#N,-7.35546099
O=CC1(CCC1)C=O,-44.74458028
O=CC1(CCN1)C=O,-32.13505633
O=CC1(CCO1)C=O,-69.7771668
O=CC1(COC1)C=O,-67.52440769
CCC1(CC)CCC1,-18.06266663
CCC1(CC)CCO1,-50.11143687
CCC1(CC)COC1,-42.49598158
CCC1(CCC1)OC,-45.05747536
CCC1(CO)CCC1,-46.50325725
CCC1(CO)CCO1,-79.92125322
CCC1(CO)COC1,-72.0334588
CCC1(COC1)OC,-68.87896854
COC1(CO)CCC1,-74.2460573
COC1(CO)COC1,-97.99977945
OCC1(CO)CCC1,-77.6477863
OCC1(CO)CCO1,-107.4017543
OCC1(CO)COC1,-102.7406137
CCC1(CCC1)C#C,54.22680066
CCC1(CCC1)C#N,25.15651611
CCC1(CCN1)C#N,40.89605745
CCC1(CCO1)C#C,25.82135058
CCC1(CCO1)C#N,-1.648157235
CCC1(COC1)C#C,28.95011294
CCC1(COC1)C#N,1.180028082
CNC1(CCC1)C#N,43.22035264
CNC1(CNC1)C#N,59.76812621
CNC1(COC1)C#C,47.1676893
CNC1(COC1)C#N,19.89521947
COC1(CCC1)C#C,30.44484057
COC1(CCC1)C#N,2.579374267
COC1(CNC1)C#N,20.97014324
COC1(COC1)C#C,6.869958624
COC1(COC1)C#N,-19.66330501
NCC1(CCN1)C#N,52.87618938
NCC1(CCO1)C#N,12.70835317
OCC1(CCC1)C#C,24.97546777
OCC1(CCC1)C#N,-3.230736194
OCC1(CCN1)C#N,12.17685262
OCC1(CCO1)C#C,-1.819165423
OCC1(CCO1)C#N,-28.50240383
OCC1(CNC1)C#N,13.24863885
OCC1(COC1)C#C,0.39845315
OCC1(COC1)C#N,-26.54833925
CCC1(CCC1)C=O,-31.93763404
CCC1(CCO1)C=O,-62.04865494
CCC1(COC1)C=O,-57.55192187
CNC1(COC1)C=O,-41.00979588
COC1(CCC1)C=O,-57.55819696
COC1(COC1)C=O,-80.0556451
OCC1(CCC1)C=O,-63.60927107
OCC1(CCO1)C=O,-87.97355997
OCC1(COC1)C=O,-87.50167283
C#CC1(CC#N)CC1,102.5614408
C#CC1(CC#N)CN1,116.9712896
C#CC1(CC#N)CO1,77.23141483
C#CCC1(CC1)C#C,130.8473385
C#CCC1(CC1)C#N,102.8588804
C#CCC1(CN1)C#C,147.2099968
C#CCC1(CN1)C#N,120.2330839
C#CCC1(CO1)C#C,104.7078252
C#CCC1(CO1)C#N,79.00036411
N#CCC1(CC1)C#N,76.13108877
N#CCC1(CN1)C#N,94.36372535
N#CCC1(CO1)C#N,53.31110075
O=CC1(CC#C)CC1,40.80050254
O=CC1(CC#C)CN1,54.64622021
O=CC1(CC#C)CO1,15.35752481
O=CC1(CC#N)CC1,13.23373076
O=CC1(CC#N)CN1,27.35806265
O=CC1(CC#N)CO1,-11.90992494
N=COC1(CC1)C#C,58.79531303
N=COC1(CC1)C#N,32.81551277
O=CCC1(CC1)C#C,43.49126328
O=CCC1(CC1)C#N,16.08136887
O=CCC1(CN1)C#C,59.87839442
O=CCC1(CN1)C#N,33.50640073
O=CCC1(CO1)C#C,17.20365776
O=CCC1(CO1)C#N,-7.551243954
O=CNC1(CC1)C#C,39.67698109
O=CNC1(CC1)C#N,12.52436557
O=COC1(CC1)C#C,3.39970378
O=COC1(CC1)C#N,-21.82708508
N=COC1(CC1)C=O,-31.03377715
O=CCC1(CC1)C=O,-47.08205317
O=CCC1(CN1)C=O,-31.07080022
O=CCC1(CO1)C=O,-72.02804338
O=CNC1(CC1)C=O,-53.89896832
O=COC1(CC1)C=O,-86.57245857
CC#CC1(CC1)C#C,124.3632829
CC#CC1(CC1)C#N,96.32525144
CC#CC1(CN1)C#C,140.4391693
CC#CC1(CN1)C#N,113.4421761
CC#CC1(CO1)C#C,99.53212689
CC#CC1(CO1)C#N,73.74057948
CC#CC1(CC1)C=O,33.81694932
CC#CC1(CN1)C=O,49.6317918
CC#CC1(CO1)C=O,9.733784674
CCC1(CC#C)CC1,56.26746155
CCC1(CC#C)CO1,25.92677217
CCC1(CC#N)CC1,27.35342687
CCC1(CC#N)CN1,42.24583039
CCC1(CC#N)CO1,-1.438569062
COC1(CC#C)CC1,33.97520902
COC1(CC#N)CC1,5.342926105
OCC1(CC#C)CC1,28.36276405
OCC1(CC#C)CN1,40.79093776
OCC1(CC#C)CO1,-2.798707753
OCC1(CC#N)CC1,-0.828629828
OCC1(CC#N)CN1,12.68576282
OCC1(CC#N)CO1,-30.41819034
CC#CC1(CO)CC1,19.8449501
CC#CC1(CO)CN1,33.84315258
CC#CC1(CO)CO1,-6.777745492
CCC1(CC1)C#CC,48.06089231
CCC1(CN1)C#CC,63.65987152
CCC1(CO1)C#CC,20.06144088
COC1(CC1)C#CC,26.28194255
CCC1(CC1)NC=O,-36.97744229
CCC1(CC1)OC=O,-73.86403132
CCC1(CC=O)CC1,-30.28853908
CCC1(CC=O)CN1,-16.40830839
CCC1(CC=O)CO1,-59.92767283
COC1(CC=O)CC1,-53.83392808
OCC1(CC1)NC=O,-64.39268238
OCC1(CC1)OC=N,-45.88868224
OCC1(CC1)OC=O,-101.4148135
OCC1(CC=O)CC1,-59.52418423
OCC1(CC=O)CN1,-48.92708324
OCC1(CC=O)CO1,-89.63897018
CCC1(CCO)CC1,-44.44314356
CCC1(CCO)CO1,-74.69158904
CCC1(COC)CC1,-40.92783534
CCC1(COC)CN1,-27.35759434
CCC1(COC)CO1,-70.40381663
CCCC1(CC)CC1,-17.83111563
CCCC1(CC)CO1,-48.24208607
CCCC1(CC1)OC,-41.96699107
CCCC1(CO)CC1,-45.39633049
CCCC1(CO)CN1,-34.23509846
CCCC1(CO)CO1,-78.24517534
CCOC1(CC)CC1,-45.25702338
CCOC1(CO)CC1,-73.33052094
COC1(CCO)CC1,-68.68067554
COCC1(CC1)OC,-63.19749753
COCC1(CO)CC1,-71.33190318
COCC1(CO)CN1,-55.64130758
COCC1(CO)CO1,-98.17297208
OCCC1(CO)CC1,-71.81445798
OCCC1(CO)CN1,-61.22802466
OCCC1(CO)CO1,-103.2859195
CCCC1(CC1)C#C,54.579461
CCCC1(CC1)C#N,25.84991411
CCCC1(CN1)C#C,70.53925817
CCCC1(CN1)C#N,42.79929376
CCCC1(CO1)C#C,27.3951444
CCCC1(CO1)C#N,0.876940993
CCNC1(CC1)C#N,44.02670235
CCOC1(CC1)C#C,29.9315378
CCOC1(CC1)C#N,2.357235904
CNCC1(CN1)C#N,61.58413871
CNCC1(CO1)C#N,19.31163563
COCC1(CC1)C#C,33.50583191
COCC1(CC1)C#N,4.985873199
COCC1(CN1)C#C,50.0341527
COCC1(CN1)C#N,22.57845009
COCC1(CO1)C#C,7.895309146
COCC1(CO1)C#N,-18.38883322
OCCC1(CC1)C#C,28.02704647
OCCC1(CC1)C#N,-0.511110021
OCCC1(CN1)C#C,42.4845859
OCCC1(CN1)C#N,14.44027939
OCCC1(CO1)C#C,1.006509856
OCCC1(CO1)C#N,-25.25817972
CCCC1(CC1)C=O,-35.58346424
CCCC1(CN1)C=O,-19.93867683
CCCC1(CO1)C=O,-61.96833373
CCOC1(CC1)C=O,-59.70490696
COCC1(CC1)C=O,-56.98277075
COCC1(CN1)C=O,-40.80773782
COCC1(CO1)C=O,-81.46126638
OCCC1(CC1)C=O,-62.6667518
OCCC1(CN1)C=O,-46.78225577
OCCC1(CO1)C=O,-88.25593925
CC1CC1(C#C)C#C,128.8236204
CC1CC1(C#C)C#N,101.18343
CC1CC1(C#N)C#N,75.56444769
CC1NC1(C#C)C#C,143.3395182
CC1NC1(C#C)C#N,117.000155
CC1NC1(C#N)C#N,92.57406826
CC1OC1(C#C)C#C,101.619851
CC1OC1(C#C)C#N,76.21610446
CC1OC1(C#N)C#N,53.17869624
CN1CC1(C#C)C#C,150.8608471
CN1CC1(C#C)C#N,124.1951789
CN1CC1(C#N)C#N,99.84439332
NC1CC1(C#C)C#N,112.7996064
NC1CC1(C#N)C#N,86.8831846
OC1CC1(C#C)C#C,101.0400322
OC1CC1(C#C)C#N,74.22187927
OC1CC1(C#N)C#N,48.48743522
CC1CC1(C=O)C#C,37.78720192
CC1CC1(C=O)C#N,10.67223698
CC1NC1(C=O)C#C,54.50565808
CC1NC1(C=O)C#N,28.60555153
CC1OC1(C=O)C#C,13.66701422
CC1OC1(C=O)C#N,-11.12930312
CN1CC1(C=O)C#C,61.50740908
CN1CC1(C=O)C#N,35.36884892
OC1CC1(C=O)C#C,6.753742058
OC1CC1(C=O)C#N,-19.77638403
CC1CC1(C=O)C=O,-51.58192379
CC1NC1(C=O)C=O,-37.1796052
CC1OC1(C=O)C=O,-74.8963893
CN1CC1(C=O)C=O,-27.96023562
OC1CC1(C=O)C=O,-83.44683375
CC1CC1(CO)CO,-77.49843904
CC1NC1(CO)CO,-66.96471651
CC1OC1(CO)CO,-108.9466827
CCC1(CC)CC1C,-18.07960939
CCC1(CC)CC1O,-47.06299572
CCC1(CC)CN1C,0.820697299
CCC1(CC)OC1C,-51.97137503
CCC1(CC1C)OC,-42.7946761
CCC1(CC1O)OC,-71.09031202
CCC1(CO)CC1C,-45.7471083
CCC1(CO)CC1O,-74.28433538
CCC1(CO)CN1C,-29.12026853
CCC1(CO)NC1C,-34.46351192
CCC1(CO)OC1C,-80.8518498
CN1CC1(CO)CO,-59.8437387
COC1(CO)CC1C,-70.16097045
COC1(CO)CC1O,-98.03680252
OCC1(CO)CC1O,-104.6043169
CC1CC1(CO)C#C,25.97571791
CC1CC1(CO)C#N,-2.123181926
CC1NC1(CN)C#N,52.37355427
CC1NC1(CO)C#C,35.9779399
CC1NC1(CO)C#N,11.40376092
CC1OC1(CN)C#N,11.45709922
CC1OC1(CO)C#C,-2.828200699
CC1OC1(CO)C#N,-29.12050069
CCC1(CC1C)C#C,53.91806598
CCC1(CC1C)C#N,24.91617997
CCC1(CC1O)C#C,25.66196316
CCC1(CC1O)C#N,-2.8084223
CCC1(CN1C)C#C,75.38112147
CCC1(CN1C)C#N,47.31798967
CCC1(NC1C)C#C,65.70053242
CCC1(NC1C)C#N,37.95868548
CCC1(OC1C)C#C,23.54160856
CCC1(OC1C)C#N,-3.387613569
CN1CC1(CN)C#N,60.81230202
CN1CC1(CO)C#C,46.94555094
CN1CC1(CO)C#N,19.72014432
CNC1(CC1C)C#N,44.47976421
CNC1(CC1N)C#N,54.07410501
CNC1(CC1O)C#N,14.90149887
COC1(CC1C)C#C,31.23110998
COC1(CC1C)C#N,3.631707698
COC1(CC1N)C#N,17.90664186
COC1(CC1O)C#C,3.292526964
COC1(CC1O)C#N,-23.42334194
NC1CC1(CO)C#N,10.97579944
OCC1(CC1O)C#C,-3.387939173
OCC1(CC1O)C#N,-31.12413852
CC1CC1(CO)C=O,-63.26351334
CC1NC1(CO)C=O,-52.54279298
CC1OC1(CO)C=O,-90.18992353
CCC1(CC1C)C=O,-36.31827786
CCC1(CC1O)C=O,-63.49757438
CCC1(CN1C)C=O,-15.14513176
CCC1(NC1C)C=O,-24.55965679
CCC1(OC1C)C=O,-65.94172388
CN1CC1(CO)C=O,-44.67884392
COC1(CC1C)C=O,-58.3532515
COC1(CC1O)C=O,-85.98811991
OCC1(CC1O)C=O,-92.56943955
CC(=O)C1(CC1)C#C,31.60623335
CC(=O)C1(CC1)C#N,3.934667479
CC(=O)C1(CN1)C#C,47.2472557
CC(=O)C1(CN1)C#N,20.7560352
CC(=O)C1(CO1)C#C,10.74846753
CC(=O)C1(CO1)C#N,-14.31203131
NC(=N)C1(CO1)C#N,33.61530793
NC(=O)C1(CC1)C#C,25.27438305
NC(=O)C1(CC1)C#N,-2.276073492
NC(=O)C1(CN1)C#C,40.59035547
NC(=O)C1(CN1)C#N,14.14180562
NC(=O)C1(CO1)C#C,3.704393948
NC(=O)C1(CO1)C#N,-21.24127066
CC(=O)C1(CC1)C=O,-56.27381232
CC(=O)C1(CN1)C=O,-41.69202601
CC(=O)C1(CO1)C=O,-77.03431417
NC(=O)C1(CC1)C=O,-65.90573509
NC(=O)C1(CN1)C=O,-51.25115768
NC(=O)C1(CO1)C=O,-86.27592602
CC(C)C1(CC1)C#C,53.73546072
CC(C)C1(CC1)C#N,24.89672718
CC(C)C1(CN1)C#C,71.75035151
CC(C)C1(CN1)C#N,43.79201379
CC(C)C1(CO1)C#C,27.80679064
CC(C)C1(CO1)C#N,1.128572303
CC(N)C1(CN1)C#N,52.73499974
CC(N)C1(CO1)C#N,11.73069337
